YEAR,PERIOD,UNIT_CODE,UNIT_TITLE,DELIVERY_UNIT,FULL_PERIOD_NUM,CLASS_SIZE,CLASS_BOXPLOT
2021,H1B1,NEM3203,Stress analysis,NEM3203-2021-H1B1,2021110,17,"{""q1"": 51.5, ""median"": 55.0, ""q3"": 60.5, ""whisker_low"": 50.0, ""whisker_high"": 65.0, ""outliers"": []}"
2021,HESB,NBC1111,Fundamentals of building construction,NBC1111-2021-HESB,2021060,11,"{""q1"": 69.5, ""median"": 73.0, ""q3"": 76.5, ""whisker_low"": 64.0, ""whisker_high"": 85.0, ""outliers"": [0.0]}"
2021,HESB,NBC2004,Building and construction studies,NBC2004-2021-HESB,2021060,18,"{""q1"": 61.5, ""median"": 71.5, ""q3"": 80.25, ""whisker_low"": 55.0, ""whisker_high"": 86.0, ""outliers"": []}"
2021,HESB,NEA2201,Building development and compliance,NEA2201-2021-HESB,2021060,21,"{""q1"": 65.0, ""median"": 72.0, ""q3"": 74.0, ""whisker_low"": 61.0, ""whisker_high"": 87.0, ""outliers"": [0.0, 0.0, 0.0, 0.0]}"
2021,HESB,NEF1103,Engineering and the community,NEF1103-2021-HESB,2021060,8,{}
2021,HESB,NEF3001,Applied project 1,NEF3001-2021-HESB,2021060,14,"{""q1"": 73.5, ""median"": 81.0, ""q3"": 92.0, ""whisker_low"": 60.0, ""whisker_high"": 95.0, ""outliers"": []}"
2021,HESB,NEF3002,Applied project 2,NEF3002-2021-HESB,2021060,7,{}
2021,HESB,NEF4101,Research project 1,NEF4101-2021-HESB,2021060,9,{}
2021,HESB,NEF4201,Research project 2,NEF4201-2021-HESB,2021060,1,{}
2020,H2B4,NBC1103,Basic structural mechanics,NBC1103-2020-H2B4,2020240,27,"{""q1"": 56.0, ""median"": 58.0, ""q3"": 63.0, ""whisker_low"": 50.0, ""whisker_high"": 67.0, ""outliers"": [75.0]}"
2020,H2B4,NBC1104,Structural principles in construction,NBC1104-2020-H2B4,2020240,51,"{""q1"": 63.0, ""median"": 65.5, ""q3"": 69.75, ""whisker_low"": 56.0, ""whisker_high"": 77.0, ""outliers"": [51.0, 87.0, 90.0, 89.0]}"
2020,H2B4,NBC1113,Measurement and estimating,NBC1113-2020-H2B4,2020240,26,"{""q1"": 73.0, ""median"": 76.5, ""q3"": 79.5, ""whisker_low"": 67.0, ""whisker_high"": 86.0, ""outliers"": []}"
2020,H2B4,NBC2003,Building systems and services,NBC2003-2020-H2B4,2020240,30,"{""q1"": 66.0, ""median"": 68.0, ""q3"": 72.0, ""whisker_low"": 57.0, ""whisker_high"": 80.0, ""outliers"": [55.0, 50.0, 51.0]}"
2020,H2B4,NBC2005,Building materials,NBC2005-2020-H2B4,2020240,20,"{""q1"": 70.75, ""median"": 72.0, ""q3"": 73.25, ""whisker_low"": 67.0, ""whisker_high"": 76.0, ""outliers"": [80.0, 80.0, 56.0]}"
2020,H2B4,NBC3003,Building services management,NBC3003-2020-H2B4,2020240,39,"{""q1"": 67.0, ""median"": 74.0, ""q3"": 78.5, ""whisker_low"": 51.0, ""whisker_high"": 89.0, ""outliers"": []}"
2020,H2B4,NBC3004,Construction economics,NBC3004-2020-H2B4,2020240,34,"{""q1"": 67.0, ""median"": 74.5, ""q3"": 78.0, ""whisker_low"": 56.0, ""whisker_high"": 84.0, ""outliers"": []}"
2020,H2B4,NBD1100,Built environment communication and skills,NBD1100-2020-H2B4,2020240,17,"{""q1"": 74.5, ""median"": 80.5, ""q3"": 82.25, ""whisker_low"": 67.0, ""whisker_high"": 84.0, ""outliers"": []}"
2020,H2B4,NBD3001,Risk and safety management,NBD3001-2020-H2B4,2020240,39,"{""q1"": 65.0, ""median"": 72.0, ""q3"": 78.5, ""whisker_low"": 53.0, ""whisker_high"": 93.0, ""outliers"": []}"
2020,H2B4,NBD3100,Built environment 2,NBD3100-2020-H2B4,2020240,22,"{""q1"": 71.75, ""median"": 75.0, ""q3"": 81.0, ""whisker_low"": 64.0, ""whisker_high"": 93.0, ""outliers"": []}"
2020,H2B4,NEA2201,Building development and compliance,NEA2201-2020-H2B4,2020240,31,"{""q1"": 68.25, ""median"": 71.5, ""q3"": 80.0, ""whisker_low"": 58.0, ""whisker_high"": 90.0, ""outliers"": [50.0]}"
2020,H2B4,NEC2201,Introduction to structural engineering design,NEC2201-2020-H2B4,2020240,35,"{""q1"": 70.75, ""median"": 73.5, ""q3"": 77.0, ""whisker_low"": 66.0, ""whisker_high"": 83.0, ""outliers"": [61.0, 56.0, 91.0, 60.0, 53.0, 61.0, 60.0]}"
2020,H2B4,NEC2204,Highway engineering,NEC2204-2020-H2B4,2020240,24,"{""q1"": 64.0, ""median"": 73.0, ""q3"": 85.25, ""whisker_low"": 51.0, ""whisker_high"": 97.0, ""outliers"": []}"
2020,H2B4,NEC3201,Hydraulic engineering,NEC3201-2020-H2B4,2020240,34,"{""q1"": 59.5, ""median"": 70.0, ""q3"": 76.5, ""whisker_low"": 50.0, ""whisker_high"": 92.0, ""outliers"": []}"
2020,H2B4,NEC3202,Civil engineering design 1,NEC3202-2020-H2B4,2020240,23,"{""q1"": 72.0, ""median"": 77.0, ""q3"": 83.0, ""whisker_low"": 58.0, ""whisker_high"": 87.0, ""outliers"": []}"
2020,H2B4,NEE2210,Engineering design and practice 2B,NEE2210-2020-H2B4,2020240,21,"{""q1"": 65.0, ""median"": 79.0, ""q3"": 88.75, ""whisker_low"": 50.0, ""whisker_high"": 99.0, ""outliers"": []}"
2020,H2B4,NEE3203,Embedded systems,NEE3203-2020-H2B4,2020240,32,"{""q1"": 60.25, ""median"": 70.0, ""q3"": 74.75, ""whisker_low"": 51.0, ""whisker_high"": 86.0, ""outliers"": []}"
2020,H2B4,NEF1204,Introduction to engineering design,NEF1204-2020-H2B4,2020240,47,"{""q1"": 61.0, ""median"": 65.5, ""q3"": 81.5, ""whisker_low"": 50.0, ""whisker_high"": 100.0, ""outliers"": []}"
2020,H2B4,NEF1205,Engineering fundamentals,NEF1205-2020-H2B4,2020240,30,"{""q1"": 64.0, ""median"": 71.0, ""q3"": 81.0, ""whisker_low"": 54.0, ""whisker_high"": 97.0, ""outliers"": []}"
2020,H2B4,NEF3001,Applied project 1,NEF3001-2020-H2B4,2020240,1,{}
2020,H2B4,NEF3002,Applied project 2,NEF3002-2020-H2B4,2020240,6,{}
2020,H2B4,NEF3202,Research methods,NEF3202-2020-H2B4,2020240,67,"{""q1"": 64.0, ""median"": 75.0, ""q3"": 81.0, ""whisker_low"": 51.0, ""whisker_high"": 91.0, ""outliers"": []}"
2020,H2B4,NEF4101,Research project 1,NEF4101-2020-H2B4,2020240,23,"{""q1"": 70.0, ""median"": 76.5, ""q3"": 81.75, ""whisker_low"": 55.0, ""whisker_high"": 99.0, ""outliers"": [50.0]}"
2020,H2B4,NEF4105,Professional engineering practice,NEF4105-2020-H2B4,2020240,23,"{""q1"": 60.0, ""median"": 71.0, ""q3"": 77.0, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": []}"
2020,H2B4,NEF4201,Research project 2,NEF4201-2020-H2B4,2020240,80,"{""q1"": 67.75, ""median"": 80.0, ""q3"": 86.75, ""whisker_low"": 50.0, ""whisker_high"": 98.0, ""outliers"": []}"
2020,H2B4,NEF4205,Sustainable energy systems,NEF4205-2020-H2B4,2020240,1,{}
2020,H2B4,NEM2201,Thermodynamics 1,NEM2201-2020-H2B4,2020240,20,"{""q1"": 62.5, ""median"": 65.0, ""q3"": 70.5, ""whisker_low"": 58.0, ""whisker_high"": 80.0, ""outliers"": [84.0]}"
2020,H2B4,NEM3202,Fluid mechanics 2,NEM3202-2020-H2B4,2020240,17,"{""q1"": 66.5, ""median"": 72.0, ""q3"": 78.5, ""whisker_low"": 52.0, ""whisker_high"": 92.0, ""outliers"": []}"
2020,H2B3,NBC1101,Maths for builders,NBC1101-2020-H2B3,2020230,28,"{""q1"": 60.0, ""median"": 61.0, ""q3"": 68.0, ""whisker_low"": 50.0, ""whisker_high"": 80.0, ""outliers"": [90.0, 82.0, 90.0, 95.0]}"
2020,H2B3,NBC1103,Basic structural mechanics,NBC1103-2020-H2B3,2020230,24,"{""q1"": 60.0, ""median"": 62.5, ""q3"": 71.75, ""whisker_low"": 54.0, ""whisker_high"": 84.0, ""outliers"": [94.0]}"
2020,H2B3,NBC1104,Structural principles in construction,NBC1104-2020-H2B3,2020230,33,"{""q1"": 63.0, ""median"": 73.0, ""q3"": 84.0, ""whisker_low"": 56.0, ""whisker_high"": 89.0, ""outliers"": []}"
2020,H2B3,NBC1113,Measurement and estimating,NBC1113-2020-H2B3,2020230,41,"{""q1"": 72.0, ""median"": 75.0, ""q3"": 77.0, ""whisker_low"": 68.0, ""whisker_high"": 81.0, ""outliers"": [62.0, 61.0]}"
2020,H2B3,NBC2003,Building systems and services,NBC2003-2020-H2B3,2020230,34,"{""q1"": 63.5, ""median"": 75.0, ""q3"": 80.0, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": []}"
2020,H2B3,NBC2006,Professional estimating,NBC2006-2020-H2B3,2020230,25,"{""q1"": 54.0, ""median"": 61.0, ""q3"": 70.0, ""whisker_low"": 50.0, ""whisker_high"": 81.0, ""outliers"": []}"
2020,H2B3,NBC3003,Building services management,NBC3003-2020-H2B3,2020230,33,"{""q1"": 71.0, ""median"": 75.0, ""q3"": 80.0, ""whisker_low"": 60.0, ""whisker_high"": 93.0, ""outliers"": [53.0, 50.0]}"
2020,H2B3,NBC3004,Construction economics,NBC3004-2020-H2B3,2020230,38,"{""q1"": 70.0, ""median"": 73.0, ""q3"": 79.5, ""whisker_low"": 60.0, ""whisker_high"": 83.0, ""outliers"": [55.0]}"
2020,H2B3,NBC3204,Complex construction,NBC3204-2020-H2B3,2020230,48,"{""q1"": 60.5, ""median"": 64.0, ""q3"": 75.5, ""whisker_low"": 50.0, ""whisker_high"": 89.0, ""outliers"": []}"
2020,H2B3,NBD3001,Risk and safety management,NBD3001-2020-H2B3,2020230,28,"{""q1"": 71.0, ""median"": 78.0, ""q3"": 82.5, ""whisker_low"": 66.0, ""whisker_high"": 94.0, ""outliers"": [51.0, 53.0]}"
2020,H2B3,NEA2201,Building development and compliance,NEA2201-2020-H2B3,2020230,63,"{""q1"": 67.75, ""median"": 70.5, ""q3"": 74.0, ""whisker_low"": 61.0, ""whisker_high"": 81.0, ""outliers"": [56.0, 57.0, 84.0, 85.0, 84.0, 55.0]}"
